heap,bptree,hash,sequential,isam,brin,rtree
29.6431,1.7991,2.2662,0.967,1.9917,1.451,2.635
0.1159,0.324,0.2179,0.5589,0.3541,0.5162,2.1179
0.411,1.2178,3.2201,1.4119,0.6032,0.9711,4.5891
0.102,0.3142,0.2019,0.5372,0.2389,0.2942,2.8498
0.0908,0.293,0.1791,0.5789,0.2372,0.2809,2.3048
0.0911,0.2711,0.175,0.556,0.2589,0.2832,2.6519
0.0882,0.3321,0.175,0.535,0.237,0.278,1.8611
0.0918,0.2811,0.1748,0.5918,0.2413,0.2711,2.1038
0.083,0.2701,0.1802,0.7381,0.6709,0.2909,2.1141
0.0823,1.344,0.3331,0.6208,1.02,0.2961,6.48
0.0899,0.2928,0.1853,0.6211,0.2949,0.3481,2.0511
0.0839,0.2749,0.1791,0.6349,0.4661,0.2959,2.0728
0.087,0.2739,0.1798,0.6533,0.2601,0.2959,1.5759
0.0861,0.3009,0.1769,0.7408,0.2501,0.3181,1.5533
0.0851,0.4041,0.18,0.7191,0.2501,0.299,1.6658
0.128,0.334,0.1841,0.8168,0.252,0.2811,1.8871
0.0961,0.334,0.2351,0.6599,0.2522,0.3169,1.8442
0.0992,0.3042,0.1891,0.7229,0.2668,0.3898,1.4803
0.087,0.282,0.2329,0.6089,0.3939,0.289,1.3378
0.0899,0.2818,0.3362,0.7932,0.2632,0.2899,2.003
0.0939,0.2792,0.2398,0.849,0.277,0.3128,2.1579
0.0939,0.4978,0.2282,0.912,0.2539,0.4551,4.6949
0.0918,0.2961,0.1967,0.8321,0.2639,0.288,1.6868
0.0951,0.2911,0.1929,0.6309,0.2558,0.2861,5.3601
0.087,0.284,0.1888,0.6781,0.2718,0.3529,1.982
0.0939,0.2749,0.2382,1.1013,0.3479,0.3147,4.9198
0.1011,0.3211,0.1919,0.8171,0.2711,0.2689,1.9581
0.0851,0.2933,0.2429,0.9232,0.3059,0.2728,1.9491
0.0911,0.2897,0.212,0.649,0.267,0.3233,2.0611
0.0842,0.2842,0.2151,0.967,0.2649,0.3028,5.4898
0.0839,0.3169,0.191,0.7958,0.3152,0.282,1.7061
0.0882,0.3452,0.3309,0.8249,0.2654,0.2797,1.569
0.0918,0.3192,0.232,0.5352,0.3829,0.2759,2.0471
0.118,0.2937,0.236,0.6669,0.3638,0.3352,1.478
0.0939,0.2868,0.2148,0.6769,0.4451,0.2799,1.6861
0.1631,0.3428,0.2089,0.7999,0.2863,0.2859,1.426
0.1264,0.3731,0.2482,0.8771,0.2661,0.3302,1.5149
0.1049,0.3662,0.2041,0.7191,0.2897,0.2968,1.9059
0.176,0.304,0.1969,0.8161,0.2651,0.2978,1.9779
0.1018,0.289,0.236,0.505,0.4253,0.2828,2.048
0.0892,0.293,0.2191,0.6089,0.2811,0.3529,1.965
0.0868,0.294,0.222,0.7951,0.3369,0.5009,2.9819
0.0889,0.577,0.2351,0.7472,0.2909,0.277,5.095
0.0839,0.6702,0.2019,0.9527,0.67,0.3269,1.9081
0.0939,0.3819,0.2189,0.896,0.329,0.3579,1.601
0.0923,0.335,0.2582,0.5491,0.2799,0.3061,2.0599
0.0901,0.3519,0.2019,0.912,0.2611,0.3798,2.409
0.0949,0.7491,0.236,0.4151,0.365,0.3788,1.622
0.0899,0.5434,0.2162,0.7119,0.257,0.3829,1.8451
0.0932,0.5119,0.221,0.622,0.2561,0.3471,1.6778
0.0899,0.325,0.2067,0.6149,0.375,0.5372,1.4141
0.1018,0.5476,0.1879,0.6142,0.319,0.5119,1.9562
0.097,0.3171,0.1841,0.6459,0.2902,0.319,1.416
0.0899,0.325,0.1857,0.9248,0.315,0.3569,1.43
0.107,0.325,0.2422,0.7713,0.3719,0.3321,1.564
0.1042,0.3006,0.1848,0.9148,0.2711,0.34,1.868
0.0801,0.2842,0.2441,0.6402,0.2708,0.325,2.0742
0.0808,0.32,0.2091,0.9449,0.277,0.299,1.6649
0.1001,0.3121,0.1853,0.7532,0.2601,0.3011,1.539
0.315,0.2933,0.1881,1.0588,0.2902,0.298,1.878
0.0961,0.3028,0.1872,0.6201,0.2787,0.3448,1.6971
0.164,0.309,0.19,0.653,0.2978,0.351,1.9732
0.088,0.2902,0.186,0.5689,0.303,0.273,1.4951
0.092,0.2871,0.2632,1.0009,0.2801,0.278,1.569
0.0861,0.2918,0.2289,0.9172,0.277,0.2739,1.647
0.0889,0.793,0.1872,0.493,0.3858,0.3569,1.5609
0.0851,0.376,0.1829,0.5689,0.2711,0.272,1.4701
0.1168,0.2952,0.1853,1.0052,0.3028,0.3741,1.4999
0.1018,0.277,0.1848,0.7219,0.2842,0.385,2.0421
0.1049,0.2789,0.186,1.1818,0.2651,0.3271,1.945
0.0942,0.2589,0.1891,1.0409,0.268,0.2801,1.6437
0.0949,0.2799,0.185,0.7212,0.2639,0.3078,1.606
0.0842,0.2539,0.277,0.8888,0.2639,0.2978,1.8599
0.087,0.2749,0.19,0.5729,0.3719,0.2902,1.9741
0.0861,0.2949,0.1857,0.7663,0.2811,0.2949,1.5171
0.1342,0.3419,0.186,0.6981,0.2677,0.3111,2.0289
0.0961,0.3152,0.1838,0.7093,0.2663,0.3011,2.0187
0.0882,0.3142,0.1919,1.1332,0.2663,0.298,2.0909
0.0868,0.3669,0.191,0.6478,0.272,0.277,1.5302
0.0892,0.3281,0.267,1.121,0.4351,0.2742,1.9829
0.108,0.5419,0.2282,1.1966,0.2801,0.2921,1.6057
0.0999,0.3247,0.3662,0.643,0.2692,0.361,2.049
0.0868,0.3169,0.222,1.2219,0.2828,0.2759,1.651
0.1638,0.319,0.2089,0.5572,0.294,0.268,1.9226
0.2961,0.3772,0.191,0.952,0.2649,0.2749,1.5399
0.1259,0.3092,0.2019,0.875,0.272,0.334,1.5099
0.1121,0.2911,0.206,1.0099,0.2921,0.2971,1.5039
0.139,0.484,0.185,0.7858,0.282,0.284,1.9803
0.1202,0.2799,0.2182,0.7968,0.2689,0.2711,1.9529
0.0889,0.2949,0.2539,0.8168,0.2739,0.325,1.509
0.097,0.288,0.2789,1.2841,0.263,0.272,1.673
0.087,0.262,0.2179,1.1549,0.2592,0.2718,1.688
0.0899,0.278,0.205,1.1458,0.2658,0.2661,76.7779
0.0939,0.2999,0.196,1.174,0.2692,0.2861,1.6441
0.087,0.273,0.2191,1.394,0.267,0.304,1.5931
0.0839,0.2701,0.1857,0.6392,0.3414,0.3061,2.1942
0.083,0.3569,0.2041,0.8292,0.2811,0.3009,1.6642
0.0901,0.3109,0.2131,0.8941,0.2801,0.277,1.6699
0.0839,0.2928,0.211,1.334,0.2799,0.2692,1.5349
0.2069,0.298,0.236,1.236,0.3109,0.277,2.1896
0.102,0.2992,0.186,1.1868,0.2961,0.3121,2.507
0.0911,0.2942,0.1872,1.1699,0.293,0.3209,2.336
0.0913,0.2937,0.2069,0.5622,0.4191,0.2651,1.951
0.0868,0.2871,0.1881,1.0078,0.4041,0.2651,1.9832
0.0949,0.2842,0.2098,0.9942,0.3028,0.2906,2.0239
0.0832,0.3228,0.2079,1.2701,0.288,0.2811,2.106
0.0896,0.3631,0.19,1.1668,0.2811,0.267,2.0292
0.0961,0.3378,0.2213,0.7191,0.2809,0.2649,5.7638
0.0882,0.3622,0.2677,0.6521,0.282,0.273,1.7741
0.083,0.334,0.196,1.277,0.406,0.298,2.063
0.1431,0.2899,0.2201,1.4889,0.3018,0.277,1.6928
0.083,0.282,0.186,0.7291,0.283,0.2613,1.591
0.0851,0.289,0.221,1.147,0.3328,0.268,1.5571
0.0849,0.2949,0.2501,1.2119,0.3061,0.3159,2.28
0.0818,0.2868,0.1931,0.9313,0.3042,0.2759,1.6701
0.083,0.3233,0.1888,0.6359,0.2971,0.2768,2.1377
0.0823,0.2949,0.1831,1.5111,0.3002,0.2723,1.6758
0.0839,0.308,0.2599,0.9689,0.2928,0.3216,2.0838
0.087,0.2961,0.2029,1.4012,0.2999,0.284,1.9431
0.0811,0.2859,0.1881,0.6089,0.268,0.2801,2.13
0.0842,0.282,0.185,0.752,0.319,0.2701,2.1513
0.0861,0.2959,0.186,1.0061,0.294,0.3741,1.6639
0.083,0.3061,0.1891,1.3461,0.283,0.2842,1.621
0.0861,0.2797,0.2029,0.9947,0.3159,0.2923,1.658
0.0818,0.4821,0.2108,1.4241,0.3002,0.4511,1.8411
0.0808,0.2999,0.1869,1.2031,0.282,0.3159,1.6701
0.0842,0.294,0.241,0.9079,0.2849,0.2918,1.6851
0.082,0.2789,0.2103,1.111,0.2842,0.2861,2.002
0.0861,0.2739,0.2329,0.9811,0.3028,0.366,1.786
0.0858,0.2959,0.2241,1.0433,0.298,0.3002,1.8921
0.0811,0.2811,0.1879,1.7271,0.2871,0.2728,1.4739
0.0856,0.4621,0.2518,0.6583,0.283,0.2589,1.6632
0.0892,0.3316,0.1962,1.3111,0.2849,0.2949,1.6968
0.0851,0.2911,0.2041,0.885,0.2882,0.2849,5.5013
0.0811,0.278,0.19,0.5379,0.3662,0.273,2.1439
0.0818,0.4728,0.257,1.3139,0.3579,0.2792,1.6222
0.0849,0.2751,0.1869,1.6401,0.423,0.267,1.662
0.0851,0.2742,0.18,1.775,0.3967,0.2818,1.91
0.1092,0.6611,0.2058,0.5281,0.4551,0.3152,1.5111
0.0889,0.3128,0.1962,1.462,0.3219,0.2811,1.678
0.0901,0.2689,0.1922,0.7033,0.3033,0.2692,2.0812
0.119,0.2792,0.1779,1.9782,0.3049,0.3448,1.637
0.1032,0.5128,0.174,0.3998,0.366,0.3374,2.11
0.103,0.3097,0.1779,1.503,0.3109,0.2818,1.5931
0.092,0.3061,0.221,1.3709,0.309,0.277,1.555
0.0851,1.858,0.1841,0.4561,0.2389,0.3393,1.673
0.0892,0.814,0.1769,1.5378,0.309,0.3037,1.7521
0.0939,0.7718,0.222,1.4372,0.299,0.2937,1.59
0.093,1.3199,0.186,1.2698,0.298,0.2649,1.7772
0.092,0.2801,0.1829,0.6518,0.3011,0.2911,2.2247
0.0999,0.2761,0.1791,0.6888,0.3309,0.2749,1.615
0.0942,0.4392,0.1769,1.1902,0.3099,0.2849,1.7288
0.0899,0.3531,0.175,1.344,0.3059,0.4342,2.0709
0.083,0.2873,0.222,1.3559,0.3102,0.3209,2.0432
0.088,0.5939,0.1891,1.018,0.32,0.2902,1.792
0.082,0.2759,0.1769,1.73,0.3102,0.2859,1.6103
0.0892,0.391,0.1991,1.2848,0.315,0.2811,1.6832
0.0901,0.3321,0.1881,1.534,0.3371,0.304,2.038
0.0849,0.2859,0.1879,1.2679,0.325,0.298,1.924
0.0939,0.334,0.1769,0.4809,0.9398,0.3099,1.5459
0.0932,0.3021,0.1802,1.3859,0.375,0.2832,1.9839
0.0877,0.3338,0.2179,1.1098,0.3321,0.35,1.5888
0.0949,0.4311,0.2558,0.4408,0.236,0.3378,1.5931
0.093,0.2728,0.1898,1.1749,0.3002,0.272,2.0251
0.0939,0.2789,0.1831,1.6389,0.319,0.2642,1.9369
0.087,0.2968,0.18,0.591,0.2761,0.298,1.5292
0.0882,0.2949,0.1748,0.7811,0.3169,0.299,1.528
0.087,0.2789,0.1922,0.3712,0.2449,0.3059,1.7793
0.0882,0.2739,0.2,2.0177,0.3102,0.273,2.0878
0.0839,0.4652,0.1822,1.9321,0.3078,0.309,1.982
0.0811,0.2718,0.185,1.822,0.3331,0.2871,1.5512
0.0839,0.2689,0.221,0.7842,0.3121,0.278,1.8971
0.0961,0.2708,0.1841,0.6301,0.299,0.2921,1.9381
0.0932,0.2789,0.2031,2.0442,0.3099,0.3171,1.569
0.087,0.2768,0.176,1.642,0.3338,0.277,1.904
0.0927,0.277,0.2329,1.6189,0.3009,0.278,2.0919
0.092,0.273,0.1988,0.535,0.3443,0.2959,1.9009
0.0901,0.2801,0.191,0.5541,0.407,0.3009,1.8759
0.0911,0.299,0.1788,0.8941,0.3071,0.2787,1.3921
0.0989,0.2718,0.1981,2.0409,0.2999,0.3161,1.718
0.0842,0.268,0.2627,1.2059,0.3128,0.3052,1.6191
0.0911,0.277,0.2148,1.456,0.308,0.339,1.7829
0.0799,0.36,0.1957,1.9438,0.303,0.2959,1.6522
0.0842,0.3929,0.237,1.0612,0.3138,0.2699,1.6732
0.0827,0.3059,0.242,1.4379,0.3173,0.299,1.756
0.093,0.3271,0.1888,1.1129,0.4549,0.289,1.667
0.0861,0.309,0.1891,1.4071,0.484,0.267,1.6298
0.0918,0.3798,0.1919,1.895,0.345,0.299,1.8909
0.0932,0.2909,0.174,0.6101,0.3479,0.304,1.6651
0.0849,0.293,0.2298,1.78,0.3741,0.2792,1.5721
0.0877,0.278,0.1831,105.6137,0.3378,0.2649,1.8768
0.0813,0.277,0.2072,0.4454,0.3021,0.2658,1.5838
0.0896,0.2739,0.181,0.4528,0.3278,0.293,1.7552
0.0968,0.2692,0.1791,0.4339,0.3211,0.2711,1.3652
0.0839,0.2799,0.175,0.427,0.3247,0.2618,2.0599
0.0887,0.273,0.1788,0.438,0.3231,0.2761,2.0232
0.0901,0.2871,0.1788,0.4308,0.3128,0.2851,1.5142
0.0842,0.319,0.1771,0.4392,0.319,0.3071,1.3642
0.0849,0.2701,0.222,0.4611,0.3171,0.2761,1.564
0.0961,0.2718,0.2151,0.4721,0.32,0.284,1.6401
0.1521,0.2933,0.1888,0.4213,0.315,0.2999,1.714
0.1221,0.2911,0.1819,0.4587,0.3211,0.3369,1.8229
0.155,0.2751,0.1822,0.4232,0.3719,0.2682,1.76
0.0851,0.2739,0.1988,0.4182,0.329,0.272,1.5178
0.1152,0.2708,0.1841,0.437,0.4449,0.2911,1.8852
0.083,0.2689,0.1931,0.4067,0.3271,0.278,2.0659
0.0849,0.2692,0.1779,0.4122,0.36,0.2699,1.9441
0.1612,0.2708,0.253,0.427,0.3691,0.2561,1.8649
0.0839,0.2792,0.19,0.416,0.3481,0.422,1.514
0.339,0.2711,0.1867,0.4773,0.3572,0.3288,1.9889
0.0808,0.272,0.1752,0.4361,0.4082,0.2899,4.7989
0.0851,0.308,0.1791,0.4249,0.3269,0.2649,1.8651
0.0801,0.309,0.1888,0.4361,0.355,0.3119,2.1529
0.2332,0.3011,0.1903,0.407,0.3231,0.2732,1.8191
0.1349,0.284,0.1757,0.4129,0.3209,0.262,1.5497
0.1678,0.2627,0.2131,0.4079,0.3221,0.2768,1.8821
0.0887,0.2842,0.2272,0.4029,0.324,0.2923,1.631
0.139,0.2828,0.1826,0.4768,0.37,0.2759,5.8689
0.082,0.2639,0.1762,0.406,0.3281,0.2687,2.115
0.0808,0.273,0.174,0.3967,0.325,0.2701,1.915
0.082,0.272,0.1762,0.4132,0.3181,0.3002,1.864
0.0861,0.2711,0.237,0.4139,0.3362,0.329,1.7071
0.0951,0.2611,0.1829,0.4208,0.3357,0.2687,1.5371
0.0851,0.3009,0.1793,0.4029,0.324,0.32,1.6301
0.087,5.2688,0.1869,0.417,0.3159,0.2842,1.7099
0.0868,0.3018,0.2379,0.4361,0.3159,0.2859,1.6081
0.0889,0.2851,0.1969,0.4611,0.32,0.2723,1.4288
0.0918,0.2797,0.1812,0.4399,0.3421,0.3049,1.5702
0.098,0.277,0.1941,0.3991,0.3419,0.2601,1.549
0.087,0.2842,0.2229,0.3939,0.3421,0.2701,1.9271
0.087,0.34,0.1969,0.4048,0.427,0.2849,1.6239
0.0832,0.288,0.196,0.416,0.3459,0.2971,2.0411
0.087,0.294,0.195,0.396,0.334,0.2759,1.5509
0.0861,0.4821,0.1831,0.3977,0.3979,0.2713,5.223
0.0839,0.2728,0.2389,0.566,0.3681,0.308,2.0599
0.083,0.5403,0.18,0.5231,0.4671,0.278,1.7431
0.0808,0.2871,0.2341,0.5069,0.3603,0.2801,1.6887
0.0823,0.273,0.2329,0.4392,0.34,0.4208,1.8921
0.0808,0.2811,0.205,0.4129,0.3619,0.278,1.8499
0.1037,0.2728,0.1988,0.4182,0.3579,0.2701,1.9152
0.0927,0.3211,0.1931,0.4659,0.4101,0.2751,1.4081
0.087,0.289,0.1879,0.4411,0.3798,0.3731,1.5798
0.0839,0.2749,0.2041,0.406,0.3412,0.277,2.0111
0.0849,0.3142,0.217,0.3989,0.3448,0.2809,1.559
0.0908,0.4611,0.226,0.4551,0.3042,0.3011,2.0249
0.0823,0.2558,0.2019,0.5281,0.3479,0.3059,1.7469
0.0811,0.2482,0.1931,0.5078,0.3388,0.267,1.6448
0.087,0.242,0.1941,0.525,0.3371,0.257,1.6341
0.0811,0.2499,0.1757,0.5131,0.3409,0.2618,1.533
0.0842,0.2964,0.1731,0.5119,0.3521,0.2851,1.5752
0.0889,0.4568,0.18,0.5269,0.3612,0.2677,1.5588
0.0832,0.272,0.2019,0.5381,0.3719,0.2623,1.4062
0.0811,0.2592,0.2499,0.5348,0.3488,0.2701,2.166
0.0811,0.773,0.2031,0.5212,0.2697,0.3283,2.0652
0.0808,0.2749,0.1981,0.5221,0.3672,0.2759,1.385
0.0842,0.272,0.1919,0.4952,0.3469,0.272,1.5991
0.0801,0.267,0.1962,0.5171,0.344,0.262,2.2311
0.0801,0.2599,0.1988,0.5236,0.3698,0.3078,1.5202
0.0811,0.2611,0.1793,0.5031,0.4218,0.2859,1.5643
0.0832,0.2618,0.2112,0.5641,0.3529,0.2699,1.6909
0.0839,0.2611,0.2,0.489,0.344,0.2592,1.8041
0.082,0.298,0.2439,0.5083,0.339,0.3419,2.0521
0.0801,0.2611,0.2031,0.5078,0.349,0.2728,1.6799
0.083,0.2518,0.1998,0.4759,0.3531,0.2651,5.2171
0.0908,0.2501,0.1969,0.4113,0.3531,0.2587,1.7951
0.0839,0.2708,0.1929,0.417,0.3579,0.3102,1.601
0.0808,0.4041,0.2041,0.3958,0.3381,0.4671,1.9131
0.0818,0.2391,0.236,0.5572,0.34,0.2809,1.3797
0.0811,0.2511,0.1919,0.5748,0.4082,0.2701,1.9531
0.0799,0.241,0.2,0.5469,0.3428,0.309,1.6031
0.0801,0.2439,0.365,0.5686,0.3388,0.2818,2.1057
0.0808,0.2377,0.2389,0.535,0.3378,0.2699,1.5118
0.0811,0.2413,0.2151,0.5538,0.4301,0.2692,1.5481
0.0801,0.236,0.1891,0.5488,0.3641,0.3099,2.0118
0.083,0.2391,0.2539,0.5281,0.3631,0.2823,5.677
0.0799,0.236,0.2251,0.468,0.365,0.2718,1.7669
0.0801,0.237,0.2122,0.4549,0.2291,0.2701,1.55
0.0808,0.272,0.212,0.4311,0.3579,0.298,2.0521
0.0808,0.237,0.2081,0.5629,0.3672,0.2892,1.545
0.0801,0.2351,0.2749,0.483,0.351,0.2737,1.9488
0.0799,0.2639,0.212,0.5641,0.3777,0.2689,1.6429
0.0801,0.448,0.1867,0.5541,0.4721,0.3409,1.6232
0.0789,0.2639,0.2291,0.4928,0.3929,0.2918,1.7591
0.0789,0.33,0.2201,0.4532,0.237,0.3061,1.507
0.0808,0.294,0.2179,0.4191,0.355,0.2639,1.368
0.0808,0.2701,0.2112,0.4361,0.355,0.3231,1.719
0.087,0.2661,0.2022,0.4299,0.351,0.2787,1.6012
0.0801,0.278,0.2072,0.4191,0.349,0.2651,1.7197
0.0789,0.2627,0.277,0.4151,0.351,0.278,1.554
0.0823,0.2711,0.1879,0.4144,0.3529,0.288,1.7831
0.0799,0.2902,0.2482,0.402,0.4048,0.2718,1.7569
0.083,0.4511,0.2141,101.3968,0.3667,0.2689,1.8301
0.083,0.2639,0.2158,0.4499,0.3498,0.3271,1.8423
0.0799,0.282,0.2038,0.4108,0.3681,0.294,1.8311
0.0811,0.2949,0.1898,0.4139,0.3741,0.2971,2.0192
0.0889,0.2651,0.1891,0.4179,0.3757,0.2651,2.3708
0.0832,0.263,0.185,0.4108,0.3839,0.3419,1.9572
0.098,0.2501,0.2398,0.4048,0.3917,0.2921,1.797
0.1001,0.2441,0.212,0.407,0.3948,0.2851,1.6861
0.1118,0.253,0.2031,0.4389,0.401,0.3319,1.569
0.087,0.268,0.195,0.4449,0.387,0.3049,1.9341
0.0882,0.252,0.1853,0.4358,0.458,0.356,2.2709
0.0851,0.2391,0.1881,0.458,0.3769,0.329,1.8852
0.0839,0.2389,0.186,0.407,0.4451,0.3111,2.2237
0.083,0.2429,0.1862,0.402,0.4148,0.2909,2.239
0.0818,0.2379,0.1879,0.3982,0.3622,0.2601,2.317
0.0839,0.268,0.3211,0.3641,0.2849,0.334,2.291
0.0939,0.5419,0.191,0.4103,0.4473,0.2837,2.517
0.0949,0.2749,0.186,0.392,0.3772,0.2658,1.838
0.0892,0.309,0.1891,0.4339,0.396,0.2759,1.9619
0.0861,0.3021,0.1848,0.4539,0.3979,0.273,1.7972
0.0861,0.289,0.1881,0.4144,0.3707,0.3152,2.2061
0.082,0.2542,0.1941,0.4029,0.3662,0.2849,2.4338
0.0808,0.2279,0.2136,0.3729,0.4301,0.2751,1.5059
0.0827,0.2341,0.2038,0.3989,0.499,0.2911,1.6329
0.0844,0.2511,0.2301,0.448,0.4339,0.2849,1.5199
0.0832,0.252,0.1862,0.4201,0.2728,0.2713,2.6433
0.083,0.2449,0.2329,0.3998,0.396,0.2639,2.156
0.0887,0.2389,0.1929,0.423,0.385,0.2918,1.5681
0.0839,0.2477,0.1857,0.4241,0.3798,0.303,1.8239
0.0851,0.2351,0.1893,0.4058,0.3829,0.2692,1.7068
0.0839,0.2339,0.2191,0.3872,0.376,0.2999,1.9178
0.0839,0.237,0.1967,0.3841,0.437,0.457,1.9472
0.083,0.2403,0.1853,0.3939,0.386,0.3128,1.8787
0.0801,0.2398,0.2389,0.391,0.4113,0.2692,1.6413
0.0827,0.464,0.2081,0.4222,0.4008,0.3018,1.8592
0.0889,0.2561,0.186,0.392,0.411,0.293,1.9479
0.0958,0.2429,0.2151,0.3901,0.4773,0.289,1.4939
0.0861,0.2322,0.201,0.3781,0.4473,0.2761,1.9069
0.0911,0.232,0.18,0.3901,0.428,0.3169,1.6909
0.0851,0.2329,0.1769,0.416,0.3912,0.283,2.2881
0.0861,0.2539,0.181,0.3669,0.401,0.2661,2.0781
