heap,bptree,hash,sequential,isam,brin,rtree
0.083,0.252,0.185,0.3881,0.3808,0.272,1.8468
0.0849,0.2439,0.237,0.3879,0.3772,0.3121,1.6301
0.0792,0.2441,0.1822,0.4301,0.3841,0.2809,1.7262
0.0949,0.2398,0.2158,0.386,0.3781,0.2851,2.2039
0.0839,0.246,0.1862,0.4029,0.3731,0.2909,2.0781
0.0849,0.2589,0.19,0.376,0.387,0.2933,2.1169
0.082,0.2499,0.1819,0.3901,0.4277,0.2718,1.8618
0.0799,0.2429,0.1841,0.397,0.3839,0.2842,1.6291
0.0808,0.2291,0.1838,0.3877,0.3791,0.3109,2.0938
0.0808,0.268,0.18,0.3929,0.3798,0.3281,1.826
0.0808,0.2429,0.217,0.3791,0.3798,0.2651,1.718
0.083,0.2351,0.2072,0.3848,0.375,0.3119,1.662
0.083,0.231,0.18,0.3901,0.4301,0.2933,1.739
0.0832,0.392,0.1788,0.417,0.4778,0.277,1.951
0.0823,0.231,0.1738,0.3819,0.4339,0.2689,2.1429
0.083,0.2308,0.1884,0.3841,0.3991,0.2999,1.7309
0.083,0.2329,0.1731,0.4098,0.3791,0.288,1.4882
0.083,0.263,0.1791,0.391,0.381,0.2718,2.0711
0.083,0.2389,0.186,0.3679,0.3982,0.407,1.6551
0.0823,0.2291,0.246,0.3939,0.411,0.3352,5.41
0.0842,0.2267,0.18,0.407,0.4129,0.2959,1.6861
0.0832,0.3862,0.1771,0.3788,0.416,0.2687,1.874
0.0839,0.227,0.1791,0.3703,0.4292,0.277,2.044
0.082,0.2267,0.191,0.3722,0.4859,0.2921,2.1563
0.082,0.2491,0.1879,0.3757,0.4451,0.2923,2.0742
0.0823,0.2441,0.195,0.4282,0.4292,0.2959,1.9469
0.0839,0.2317,0.1919,0.3691,0.402,0.2871,2.1989
0.0842,0.2329,0.2332,0.371,0.391,0.3099,1.7719
0.0851,0.2251,0.2499,0.3979,0.4039,0.2868,1.8611
0.082,0.2511,0.191,0.3841,0.397,0.3119,1.549
0.0818,0.2308,0.1984,0.4139,0.392,0.2921,1.662
0.083,0.2279,0.1929,0.3822,0.3877,0.2789,2.2402
0.0827,0.2334,0.201,0.387,0.4017,0.277,1.6267
0.0839,0.2301,0.1967,0.3922,0.448,0.268,1.5118
0.0818,0.2429,0.2007,0.3901,0.3939,0.2959,1.6599
0.083,0.2601,0.344,0.3979,0.407,0.2868,1.6029
0.083,0.2367,0.3221,0.4232,0.4261,0.2859,1.879
0.0832,0.2522,0.3798,0.4013,0.4039,0.2749,1.6773
0.0842,0.237,0.2792,0.3729,0.406,0.3498,1.677
0.083,0.406,0.2949,0.402,0.407,0.2968,1.622
0.0892,0.2329,0.2871,0.3831,0.406,0.3052,2.0859
0.083,0.2313,0.3159,0.4249,0.4129,0.3278,1.873
0.0818,0.2577,0.2861,0.38,0.4351,0.407,2.028
0.0811,0.2382,0.2999,0.4041,0.4139,0.4153,1.9369
0.0808,0.2329,0.3033,0.4048,0.402,0.4296,2.0661
0.083,0.236,0.2899,0.407,0.4089,0.4249,1.971
0.0799,0.2348,0.3889,0.386,0.4086,0.4232,1.9212
0.0818,0.2599,0.299,0.3903,0.4103,0.452,1.971
0.088,0.241,0.2861,0.3779,0.227,0.505,1.9538
0.107,0.2339,0.2329,0.381,0.3898,0.52,1.6639
0.1087,0.2351,0.2019,0.4101,0.402,0.6571,1.7478
0.109,0.2639,0.206,0.3779,0.437,0.3171,2.038
0.0849,0.2532,0.2332,0.3798,0.4101,0.3111,1.4389
0.0882,0.2429,0.1969,0.4101,0.4039,0.289,1.8849
0.0842,0.2408,0.191,0.391,0.478,0.282,1.6782
0.083,0.241,0.2401,0.3841,0.407,0.2809,1.5388
0.083,0.2379,0.2022,0.386,0.3986,0.3161,1.5149
0.0861,0.241,0.1957,0.3798,0.391,0.2909,1.7571
0.0839,0.2439,0.19,0.4201,0.4358,0.288,2.198
0.0849,0.2441,0.1881,0.396,0.417,0.282,1.627
0.0818,0.3991,0.2389,0.4041,0.4041,0.3119,5.609
0.0861,0.2329,0.2069,99.1108,0.4499,0.2851,1.5471
0.1268,0.2391,0.201,0.469,0.4182,0.2828,1.694
0.1419,0.2267,0.1991,0.4199,0.4869,0.2799,1.5187
0.1209,0.227,0.2308,0.4051,0.4241,0.3159,1.6472
0.1192,0.2279,0.196,0.4041,0.4311,0.3889,1.7369
0.118,0.236,0.1929,0.4032,0.4292,0.4101,2.1267
0.1569,0.2298,0.2058,0.4261,0.4199,0.3569,2.033
0.0951,0.2339,0.242,0.4051,0.4301,0.4101,2.0669
0.1192,1.4808,0.1922,0.3712,1.4129,0.4308,2.0068
0.1249,0.2542,0.19,0.422,0.4213,0.3812,2.0521
0.1521,0.2639,0.1938,0.4368,0.5262,0.4089,1.5838
0.1109,0.2458,0.1931,0.4449,0.474,0.4089,1.7722
0.1559,0.2348,0.236,0.423,0.4299,0.478,4.8859
0.138,0.2441,0.206,0.4311,0.4091,0.3679,1.4889
0.134,0.2391,0.1931,0.397,0.4208,0.4039,1.5302
0.1302,0.2308,0.2289,0.3958,0.4113,0.416,1.343
0.1237,0.2491,0.2069,0.4113,0.406,0.3972,2.0492
0.1249,0.2398,0.1941,0.416,0.4649,0.303,1.5118
0.128,0.2429,0.191,0.3877,0.2921,0.2899,2.1119
0.1202,0.2263,0.1929,0.4039,0.4418,0.2849,2.1479
0.1233,0.2348,0.1922,0.4013,0.4439,0.3111,1.6661
0.1259,0.2258,0.232,0.3939,0.4244,0.304,1.9929
0.1271,0.258,0.1981,0.3719,0.4189,0.2868,1.565
0.1252,1.785,0.267,0.3951,0.4091,0.3042,1.857
0.1221,0.2499,0.2761,0.417,0.4029,0.3369,2.0809
0.1271,0.2332,0.257,0.3819,0.2708,0.3152,1.7908
0.124,0.2339,0.278,0.4251,0.4201,0.289,4.992
0.1237,0.2508,0.2811,0.381,0.4108,0.3052,1.7142
0.1259,0.226,0.2942,0.3829,0.4148,0.3769,1.6818
0.123,0.2272,0.3011,0.3901,0.4091,0.3164,1.6322
0.1221,0.2499,0.3881,0.3788,0.562,0.396,1.4358
0.128,0.2422,0.2849,0.3839,0.4253,0.4113,1.7772
0.129,0.2358,0.283,0.3808,0.4079,0.4208,1.6091
0.1249,0.2303,0.2933,0.371,0.4389,0.3901,2.176
0.1209,0.2449,0.3078,0.3903,0.4261,0.4029,1.6732
0.1221,0.247,0.3231,0.371,0.416,0.4108,1.8961
0.1271,0.2401,0.2549,0.3707,0.545,0.3691,1.7228
0.1299,0.2272,0.277,0.4427,0.4699,0.428,2.0158
0.1328,0.246,0.319,0.4022,0.4523,0.422,1.379
0.1259,0.241,0.38,0.381,0.4039,0.324,1.5969
0.1302,0.2289,0.2999,0.37,0.4299,0.3421,1.6928
0.1271,0.2458,0.2837,0.375,0.2952,0.3109,2.0521
0.1261,0.2439,0.2811,0.3941,0.4208,0.3078,1.4381
0.1249,0.2372,0.3018,0.3638,0.421,0.293,1.9636
0.1237,0.2298,0.3052,0.3839,0.416,0.3321,1.802
0.128,0.2289,0.2787,0.3867,0.4082,0.4139,1.6441
0.1359,0.2291,0.2911,0.3741,0.5541,0.4141,1.6072
0.133,0.2272,0.2828,0.375,0.4239,0.4139,1.5233
0.1438,0.2351,0.3319,0.3879,0.4351,0.4928,1.9438
0.1512,0.2658,0.2902,0.3891,0.4928,0.3903,1.9851
0.1338,0.2329,0.325,0.4048,0.452,0.3941,1.5061
0.1297,0.2329,0.3281,0.4029,0.432,0.3767,1.5631
0.1318,0.2329,0.3169,0.416,0.4489,0.385,2.0442
0.1299,0.232,0.3231,0.3991,0.427,0.391,1.4601
0.1261,0.232,0.2444,0.4232,0.4601,0.38,2.022
0.139,0.2372,0.3169,0.4199,0.464,0.3788,1.6289
0.129,0.2408,0.2971,0.4249,0.4852,0.392,2.032
0.1349,0.248,0.334,0.3593,0.246,0.4032,2.0518
0.1132,0.242,0.222,0.3757,0.4239,0.4189,1.982
0.1202,0.2332,0.2141,0.5102,0.3741,0.3891,1.7898
0.124,0.232,0.211,0.417,0.4408,0.3521,1.586
0.1218,0.2391,0.2072,0.416,0.438,0.3622,1.9429
0.119,0.2658,0.1988,0.437,0.427,0.3839,1.3881
0.1202,0.2377,0.2558,0.4461,0.4261,0.37,2.058
0.1233,0.2654,0.216,0.3982,0.2558,0.3731,2.068
0.1218,0.2549,0.2089,0.4051,0.4468,0.4029,1.9131
0.1001,0.2468,0.2689,0.396,0.4318,0.4251,1.5929
0.129,0.2348,0.2139,0.4089,0.2303,0.4017,2.1861
0.1109,0.288,0.2933,0.3831,0.5949,0.4511,2.0211
0.1721,0.236,0.2921,0.3669,0.67,0.3688,1.9588
0.0851,0.2282,0.2689,0.3698,0.6371,0.3731,1.678
0.0861,0.2258,0.293,0.3707,0.623,0.3011,2.069
0.087,0.2303,0.3278,0.366,0.612,0.2928,1.8792
0.0849,0.2639,0.289,0.4086,0.6049,0.2789,1.5559
0.0858,0.2398,0.2801,0.3741,0.6011,0.385,1.5991
0.0892,0.2329,0.3531,0.396,0.6001,0.3908,1.5769
0.087,0.2301,0.2801,0.3941,0.597,0.3881,1.8291
0.0939,0.227,0.308,0.3972,0.6032,0.3679,1.888
0.0918,0.2291,0.2561,0.4208,0.5271,0.3781,2.0218
0.0858,0.226,0.2749,0.4113,0.608,0.3848,1.7619
0.0901,0.2301,0.2582,0.4361,0.437,0.366,1.6329
0.0911,0.2449,0.2739,0.4139,0.6011,0.406,1.5669
0.0839,0.247,0.2601,0.4327,0.4981,0.3831,1.6153
0.0861,0.2348,0.2828,0.397,0.5279,0.3881,1.6038
0.0939,0.2286,0.3269,0.3941,0.4699,0.4101,1.761
0.0949,0.2391,0.2532,0.3879,0.4668,0.391,1.6642
0.1259,0.2339,0.273,0.3901,0.608,0.3791,1.9519
0.1087,0.4001,0.272,0.3967,0.596,0.401,1.5359
0.102,0.2329,0.272,0.4032,0.598,0.4458,2.023
0.134,0.2339,0.282,0.4022,0.524,0.38,1.899
0.139,0.2391,0.278,0.4199,0.375,0.4151,2.0552
0.129,0.2329,0.2592,0.474,0.6368,0.4077,1.6313
0.1259,0.2351,0.298,0.437,0.5748,0.3829,1.5061
0.119,0.2439,0.4117,0.3979,0.5829,0.4001,2.059
0.1519,0.2801,0.2959,0.381,0.6971,0.2949,2.0509
0.144,0.2551,0.2742,0.3822,0.5419,0.3328,1.8742
0.1271,0.2339,0.267,0.3803,0.355,0.4179,1.555
0.1328,0.2408,0.2708,0.386,0.371,0.3738,1.5938
0.1159,0.2291,0.2842,0.3788,0.638,0.4022,1.786
0.1211,0.2587,0.2589,0.4249,0.5109,0.411,1.9259
0.1268,0.241,0.2298,0.4313,0.6239,0.4008,2.1188
0.1299,0.2723,0.2532,0.417,0.5782,0.3772,1.7171
0.1323,0.2408,0.304,103.4622,0.49,0.3641,1.4479
0.1268,0.2282,0.2539,0.526,0.4759,0.4199,1.5953
0.1111,0.2232,0.284,0.5801,0.4759,0.3922,1.981
0.1161,0.2398,0.2923,0.5817,0.4919,0.3748,1.9262
0.1328,0.2391,0.2739,0.5288,0.479,0.4022,1.3759
0.1149,0.2592,0.2501,0.5221,0.4921,0.4051,5.4588
0.124,0.237,0.298,0.545,0.5958,0.458,1.5419
0.124,0.2832,0.2627,0.4411,0.592,0.3588,1.791
0.1192,0.2439,0.2429,0.5178,0.6149,0.3431,1.4069
0.1531,0.231,0.3099,0.5109,0.6149,0.288,1.5888
0.1442,0.2289,0.262,0.556,0.6061,0.2789,1.6701
0.139,0.2413,0.2429,0.5062,0.6211,0.2871,1.93
0.134,0.2308,0.2472,0.4067,0.438,0.3242,1.9381
0.128,0.3972,0.2511,0.4148,0.5858,0.293,1.842
0.1311,0.2558,0.2422,0.4013,0.628,0.3009,2.3592
0.1059,0.2429,0.2551,0.3829,0.5569,0.2949,1.802
0.1101,0.248,0.2298,0.4187,0.6261,0.3271,1.9369
0.1347,0.232,0.2019,0.4132,0.5839,0.468,2.2459
0.0939,0.2279,0.2379,0.4029,0.499,0.3867,1.7779
0.0861,0.2258,0.1998,0.4458,0.5081,0.3941,1.8733
0.1199,0.2317,0.2189,0.4182,0.5126,0.4542,2.2559
0.129,0.2291,0.2329,0.4239,0.4799,0.421,2.177
0.1249,0.257,0.2639,0.406,0.5019,0.4249,2.121
0.1299,0.2351,0.2601,0.4172,0.4878,0.3998,2.0919
0.129,0.231,0.2367,0.4208,0.4818,0.428,1.641
0.129,0.2239,0.2501,0.4752,0.5181,0.309,2.0549
0.0927,0.2441,0.2782,0.5331,0.4749,0.3331,2.0158
0.0849,0.236,0.392,0.493,0.612,0.284,1.7097
0.088,0.2289,0.2549,0.536,0.6289,0.3071,2.2278
0.0908,0.246,0.2341,0.5319,0.6042,0.319,1.9441
0.087,0.252,0.2711,0.5128,0.53,0.3009,1.4961
0.0939,0.2351,0.253,0.5221,0.4978,0.298,2.243
0.088,0.232,0.2561,0.5391,0.5009,0.3169,2.274
0.0901,0.2351,0.2718,0.5131,0.51,0.3142,1.8718
0.092,0.2542,0.2611,0.5519,0.4959,0.3028,2.0711
0.088,0.2449,0.2599,0.5882,0.315,0.2801,1.9121
0.0882,0.2499,0.3111,0.5348,0.495,0.3431,1.765
0.0868,0.258,0.267,0.5312,0.4809,0.2906,1.5941
0.0908,0.2477,0.2759,0.5445,0.5682,0.299,1.8666
0.0949,0.2513,0.272,0.5102,0.562,0.3021,2.1021
0.0901,0.2649,0.262,0.525,0.5481,0.3238,1.8451
0.0911,0.2449,0.2642,0.4909,0.5081,0.4342,1.9262
0.0877,0.236,0.2999,0.5403,0.505,0.3793,1.9789
0.0899,0.241,0.2902,0.5589,0.6061,0.4108,2.1861
0.0882,0.236,0.2639,0.5271,0.5369,0.3939,2.1632
0.0932,0.3989,0.3033,0.4258,0.4883,0.3631,2.0938
0.088,0.4151,0.2689,0.6428,0.6318,0.4439,2.028
0.0923,0.242,0.246,0.4411,0.5062,0.407,1.7481
0.087,0.2289,0.1888,0.427,0.524,0.4103,2.27
0.0911,0.2303,0.1931,0.4249,0.5167,0.397,1.7042
0.0889,0.2308,0.1898,0.4191,0.5,0.3779,1.704
0.0911,0.2429,0.1929,0.4139,0.4952,0.4151,1.8609
0.0918,0.2282,0.1881,0.4051,0.5002,0.397,1.6372
0.087,0.268,0.19,0.402,0.4878,0.3972,2.1341
0.0868,0.2818,0.2279,0.4222,0.5057,0.3538,2.008
0.0918,0.242,0.2158,0.4132,0.4992,0.34,1.8539
0.0911,0.236,0.2222,0.4344,0.505,0.4091,2.2154
0.092,0.2759,0.2038,0.4296,0.5012,0.3552,2.0909
0.0849,0.2661,0.253,0.4113,0.5639,0.37,1.971
0.0882,0.2351,0.2213,0.422,0.602,0.4079,2.1508
0.0899,0.3891,0.1888,0.4139,0.545,0.356,1.7781
0.0899,0.2341,0.19,0.478,0.5102,0.387,1.832
0.088,0.3951,0.226,0.4919,0.515,0.4392,1.663
0.0908,0.2377,0.2799,0.4721,0.5221,0.4499,1.6458
0.087,0.2644,0.1981,0.6232,0.515,0.4022,1.79
0.0966,0.2389,0.1991,0.5479,0.638,0.3901,1.7762
0.0942,0.2401,0.1919,0.5591,0.5178,0.4129,2.1689
0.0908,0.2391,0.196,0.5031,0.5729,0.2959,1.9252
0.0908,0.232,0.2787,0.572,0.5341,0.298,1.483
0.092,0.2313,0.2031,0.4747,0.5031,0.3164,2.064
0.0901,0.252,0.191,0.4599,0.5112,0.3159,1.7459
0.0911,0.2539,0.19,0.484,0.5078,0.294,1.7071
0.0901,0.283,0.2422,0.6051,0.515,0.3059,2.0292
0.0958,0.2401,0.1938,0.5538,0.5059,0.3352,2.1689
0.0908,0.231,0.1981,0.5562,0.5021,0.289,1.9419
0.092,0.2282,0.1979,0.5577,0.5929,0.3037,2.0299
0.0908,0.2561,0.2451,0.555,0.5729,0.3052,1.61
0.097,0.2599,0.2019,0.6263,0.5713,0.335,1.833
0.139,0.396,0.1888,0.5898,0.504,0.2971,1.8902
0.0901,0.2289,0.1912,0.519,0.5221,0.2909,1.8501
0.0908,0.227,0.1903,0.4363,0.5939,0.315,2.1238
0.093,0.2279,0.2267,0.411,0.5662,0.3271,2.1799
0.1659,0.2367,0.1931,0.443,0.5372,0.2859,1.9131
0.1242,0.2589,0.2182,0.4351,0.5431,0.2801,2.295
0.1469,0.2451,0.2239,0.4201,0.5293,0.288,1.8852
0.1209,0.2372,0.2611,0.4089,0.5388,0.3283,1.8229
0.103,0.2389,0.288,0.4091,0.5713,0.329,2.1329
0.1192,0.2632,0.2801,0.4158,0.5248,0.3309,2.0959
0.1421,0.2458,0.2477,0.4497,0.5579,0.3657,2.1801
0.123,0.236,0.268,0.4148,0.5262,0.3171,5.887
0.123,0.4151,0.3388,0.448,0.592,0.2971,2.0981
0.1211,0.2291,0.2749,0.4292,0.5178,0.299,1.7402
0.1297,0.2279,0.2658,0.473,0.5012,0.3262,1.9512
0.1209,0.231,0.2551,0.4077,0.5119,0.3719,2.1017
0.1421,0.2549,0.252,0.4733,0.5128,0.2959,1.847
0.1237,0.2687,0.2539,0.505,0.4978,0.2911,1.6541
0.123,0.247,0.2618,0.5391,0.5422,0.309,1.9209
0.1249,0.4182,0.2511,0.5367,0.52,0.349,1.6148
0.1149,0.2439,0.2577,0.54,0.5677,0.2789,2.0552
0.128,0.257,0.313,0.463,0.5419,0.3247,1.5392
0.1338,0.2382,0.2651,0.4599,0.5682,0.3488,1.9269
0.1311,0.2408,0.2429,0.438,0.5491,0.2971,1.9829
0.1259,0.2658,0.2511,0.4869,0.5519,0.2933,1.5843
0.1221,0.246,0.3259,111.7079,0.5441,0.299,1.5218
0.133,0.2542,0.2582,0.6158,0.267,0.3521,5.0242
0.123,0.2389,0.2759,0.526,0.5829,0.308,5.9812
0.1202,0.2351,0.2906,0.5589,0.3672,0.3757,1.9572
0.124,0.2632,0.2892,0.4759,0.2961,0.319,1.6572
0.154,0.2539,0.3352,0.4663,0.597,0.2911,1.7569
0.0939,0.2429,0.2728,0.4067,0.5407,0.2921,1.5843
0.1578,0.2429,0.2661,0.4201,0.5019,0.329,1.7529
0.1111,0.2401,0.2623,0.427,0.5019,0.3159,1.7281
0.1261,0.406,0.2658,0.411,0.2892,0.3011,1.5852
0.1233,0.2401,0.3037,0.4261,0.5026,0.376,1.7288
0.1264,0.248,0.2372,0.453,0.5283,0.3822,1.5421
0.1302,0.3991,0.267,0.3939,0.5088,0.3142,1.564
0.1199,0.391,0.217,0.3862,0.5071,0.2921,2.0621
0.124,0.2329,0.2911,0.3839,0.5541,0.2961,1.6589
0.1061,0.267,0.2701,0.397,0.5062,0.3099,1.4501
0.1242,0.257,0.2899,0.3912,0.3862,0.3221,1.9662
0.1199,0.253,0.2539,0.385,0.5019,0.2799,1.6761
0.1361,0.2291,0.2432,0.3772,0.515,0.2701,1.5543
0.1249,0.2339,0.2182,0.4401,0.5081,0.3059,2.0058
0.128,0.2334,0.221,0.4032,0.567,0.3209,1.7748
0.129,0.277,0.2041,0.3867,0.6132,0.3009,1.6651
0.1271,0.2651,0.195,0.385,0.6499,0.2942,1.878
0.1121,0.2341,0.2301,0.4461,0.5958,0.4079,1.9579
0.1299,0.2267,0.1941,0.4179,0.5851,0.3011,1.9352
0.1369,0.226,0.1938,0.3738,0.4511,0.2911,1.4038
0.1099,0.231,0.1888,0.4208,0.5698,0.298,1.925
0.1149,0.236,0.2081,0.3891,0.591,0.325,2.0351
0.1349,0.241,0.2289,0.3829,0.3059,0.3159,1.9851
0.128,0.2611,0.2542,0.396,0.5329,0.2933,1.946
0.129,0.242,0.2131,0.3889,0.556,0.2911,1.7238
0.1109,0.237,0.201,0.3879,0.5908,0.3579,1.5941
0.1137,0.242,0.2952,0.392,0.5391,0.3011,1.9059
0.1009,0.2389,0.267,0.386,0.5269,0.2909,2.054
0.1128,0.2251,0.262,0.3858,0.519,0.3309,2.0523
0.1349,0.237,0.267,0.38,0.5691,0.308,1.5149
0.1061,0.232,0.2861,0.4182,0.6032,0.298,2.0549
0.1168,0.2701,0.277,0.4001,0.5679,0.387,1.8098
0.1318,0.2491,0.2649,0.375,0.5481,0.335,1.8032
0.1416,0.2451,0.2601,0.3808,0.572,0.3021,1.549
0.1018,0.237,0.2499,0.385,0.556,0.3002,1.5628
0.1447,0.3929,0.3219,0.3929,0.5589,0.397,1.569
0.102,0.2499,0.2859,0.3991,0.5491,0.417,5.8441
0.1359,0.2389,0.2429,0.3819,0.5789,0.397,1.9851
0.128,0.237,0.2749,0.4449,0.2902,0.3231,2.012
0.129,0.237,0.2542,0.411,0.5651,0.3409,1.4222
0.1249,0.2449,0.2789,0.3822,0.6049,0.314,1.982
0.1273,0.252,0.2403,0.3808,0.5682,0.2959,1.7259
0.1249,0.2279,0.2639,0.4079,0.4849,0.2902,1.611
0.1228,0.2279,0.3002,0.423,0.5569,0.324,2.1169
0.0961,0.4368,0.3309,0.3889,0.5639,0.309,1.9958
0.0861,0.2379,0.2539,0.3829,0.618,0.2918,1.9321
0.1001,0.2382,0.205,0.4182,0.531,0.2789,1.9882
0.1431,0.2329,0.2599,0.4129,0.52,0.3068,1.8852
0.097,0.3099,0.2329,0.3731,0.2689,0.3481,2.2681
0.102,0.2439,0.2019,0.401,0.6142,0.3099,1.8499
0.0899,0.237,0.1991,0.3958,0.591,0.3011,1.9321
0.0889,0.4492,0.195,0.416,0.5717,0.3211,1.55
0.0911,0.2429,0.1938,0.3879,0.587,0.3181,1.946
0.0873,0.248,0.2398,0.3779,0.5381,0.2749,1.7302
0.093,0.2358,0.1972,0.3891,0.5369,0.2871,1.9431
0.0868,0.2263,0.2358,0.3879,0.536,0.3281,1.5838
0.0882,0.2329,0.205,0.4442,0.5319,0.2959,1.564
0.0861,0.252,0.2053,0.4609,0.525,0.391,5.5921
0.0911,0.2818,0.1957,0.469,0.2382,0.3028,2.0401
0.0887,0.2601,0.1941,0.4358,0.551,0.345,1.6611
0.087,0.417,0.1991,0.4132,0.6809,0.3011,1.79
